eventid,iyear,imonth,country_txt,region_txt,city,latitude,longitude,nkill,nwound
202106140018,2021,6,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314752,42.725163,0,0
202106140019,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,0,0
202106140021,2021,6,Cameroon,Sub-Saharan Africa,Buea,4.153355,9.267369,0,2
202106140037,2021,6,Pakistan,South Asia,Pishin,30.583332,66.996514,0,0
202106150001,2021,6,Afghanistan,South Asia,Chamtala,34.332269,70.174724,1,1
202106150006,2021,6,Afghanistan,South Asia,Qalat,32.100205,66.901018,3,0
202106150007,2021,6,Afghanistan,South Asia,Bagh-e Shamal,35.988221,68.635741,3,3
202106150013,2021,6,Iraq,Middle East & North Africa,Sadiyah,34.125728,45.003343,0,0
202106150014,2021,6,Iraq,Middle East & North Africa,Sadiyah,34.125728,45.003343,0,0
202106150020,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,0,0
202106150021,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,0,0
202106150022,2021,6,Afghanistan,South Asia,Jalalabad,34.41712,70.449594,1,0
202106150023,2021,6,Afghanistan,South Asia,Jalalabad,34.41712,70.449594,1,1
202106150033,2021,6,Iraq,Middle East & North Africa,Bani Saad,33.573487,44.547426,3,0
202106150035,2021,6,Iraq,Middle East & North Africa,Latifiyah,32.982932,44.361597,0,0
202106150039,2021,6,Iraq,Middle East & North Africa,Amarah,31.848218,47.145201,1,0
202106150044,2021,6,Afghanistan,South Asia,Kabul,34.523842,69.140304,0,1
202106150053,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,0
202106160001,2021,6,Afghanistan,South Asia,Maydan Shahr,34.396798,68.863945,1,1
202106160006,2021,6,Afghanistan,South Asia,Kunduz,36.70574,68.876969,2,5
202106160021,2021,6,Italy,Western Europe,Rome,41.890959,12.49007,0,0
202106160033,2021,6,Iraq,Middle East & North Africa,Saqlawiyah,33.397814,43.706277,0,0
202106160034,2021,6,Iraq,Middle East & North Africa,Diwaniyah,31.989581,44.923774,0,0
202106160043,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106160053,2021,6,Pakistan,South Asia,Karachi,24.891116,67.143312,1,1
202106160056,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,0
202106170001,2021,6,Afghanistan,South Asia,Maydan Shahr,34.396798,68.863945,1,1
202106170003,2021,6,India,South Asia,Srinagar,34.083739,74.789903,1,0
202106170004,2021,6,Turkey,Middle East & North Africa,Izmir,38.395647,27.13564,1,0
202106170007,2021,6,Pakistan,South Asia,Turbat,25.999413,63.047451,1,0
202106170019,2021,6,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314752,42.725163,0,0
202106170024,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,0,1
202106170038,2021,6,Yemen,Middle East & North Africa,Taizz,13.586484,44.024105,0,0
202106170040,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,1
202106170047,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106180005,2021,6,Afghanistan,South Asia,Qudosabad,34.668162,61.109482,5,0
202106180007,2021,6,Afghanistan,South Asia,Kabul,34.523842,69.140304,1,0
202106180008,2021,6,Afghanistan,South Asia,Kabul,34.523842,69.140304,1,0
202106180045,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,1
202106180056,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106180057,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106180058,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,0
202106180060,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106180071,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,2
202106190003,2021,6,Afghanistan,South Asia,Kandahar,31.631083,65.742227,1,2
202106190021,2021,6,Afghanistan,South Asia,Kunduz,36.70574,68.876969,2,0
202106190023,2021,6,Afghanistan,South Asia,Kunduz,36.70574,68.876969,0,0
202106190024,2021,6,Afghanistan,South Asia,Kunduz,36.70574,68.876969,0,0
202106190026,2021,6,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314752,42.725163,0,0
202106190028,2021,6,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314752,42.725163,0,0
202106190029,2021,6,Saudi Arabia,Middle East & North Africa,Najran,17.55494,44.232356,0,0
202106190031,2021,6,Yemen,Middle East & North Africa,Marib,15.45639,45.324871,0,0
202106190033,2021,6,Yemen,Middle East & North Africa,Wadia,16.934858,47.015416,3,51
202106190034,2021,6,Nigeria,Sub-Saharan Africa,Ibadan,7.374556,3.891536,1,0
202106190039,2021,6,Iraq,Middle East & North Africa,Tarmiyah,33.66969,44.381316,0,1
202106190041,2021,6,Iraq,Middle East & North Africa,Samarra,34.208416,43.890713,0,0
202106190042,2021,6,Iraq,Middle East & North Africa,Samarra,34.208416,43.890713,0,0
202106190043,2021,6,Iraq,Middle East & North Africa,Samarra,34.208416,43.890713,0,0
202106200003,2021,6,Afghanistan,South Asia,Mazari Sharif,36.70993,67.115696,2,0
202106200006,2021,6,Afghanistan,South Asia,Jalalabad,34.41712,70.449594,1,0
202106200008,2021,6,Somalia,Sub-Saharan Africa,Mogadishu,2.059818,45.326114,1,0
202106200016,2021,6,Pakistan,South Asia,Quetta,30.20082,66.994352,0,0
202106200020,2021,6,Syria,Middle East & North Africa,Tall Abyad,36.695914,38.946732,0,0
202106210007,2021,6,Afghanistan,South Asia,Michalgho,33.771794,69.384036,5,4
202106210013,2021,6,Yemen,Middle East & North Africa,Sirwah,15.449888,45.018687,0,0
202106210015,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,0,0
202106210023,2021,6,United Kingdom,Western Europe,Belfast,54.608484,-5.955833,0,0
202106210025,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,0,1
202106210026,2021,6,United States,North America,Arvada,39.832102,-105.151135,3,0
202106210029,2021,6,Iraq,Middle East & North Africa,Alam,34.705949,43.697074,0,0
202106210032,2021,6,Afghanistan,South Asia,Zakhel,36.703553,68.847081,5,8
202106210053,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106220002,2021,6,Niger,Sub-Saharan Africa,Bosso,13.700804,13.309,3,0
202106220006,2021,6,Afghanistan,South Asia,Ghazni,33.542623,68.41533,14,0
202106220007,2021,6,Afghanistan,South Asia,Gor Tepa,36.820142,68.682088,5,12
202106220027,2021,6,India,South Asia,Srinagar,34.083739,74.789903,0,0
202106220028,2021,6,Philippines,Southeast Asia,Shariff Aguak,6.862806,124.443649,1,2
202106220030,2021,6,Syria,Middle East & North Africa,Afrin,36.511639,36.867356,2,4
202106220032,2021,6,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314752,42.725163,0,0
202106220037,2021,6,Iraq,Middle East & North Africa,Kirkuk,35.452112,44.375464,0,0
202106220038,2021,6,Iraq,Middle East & North Africa,Mushahidah,33.64997,44.261544,0,0
202106220039,2021,6,Chile,South America,Santiago,-33.366239,-70.505302,0,0
202106220046,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106230001,2021,6,Kenya,Sub-Saharan Africa,Mandera,3.938715,41.844706,1,2
202106230003,2021,6,Afghanistan,South Asia,Puli Khumri,35.947551,68.710329,1,0
202106230005,2021,6,India,South Asia,Srinagar,34.083739,74.789903,1,0
202106230006,2021,6,Pakistan,South Asia,Lahore,31.50547,74.342879,3,21
202106230010,2021,6,Afghanistan,South Asia,Asadabad,34.875657,71.152005,0,0
202106230011,2021,6,Afghanistan,South Asia,Asadabad,34.875657,71.152005,0,0
202106230013,2021,6,Iraq,Middle East & North Africa,Rashad,35.135302,44.087657,0,6
202106230016,2021,6,Iraq,Middle East & North Africa,Mukhaysah,33.911194,44.735943,0,0
202106230020,2021,6,Yemen,Middle East & North Africa,At Tuhayta,14.185272,43.226392,0,0
202106230025,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,0
202106230029,2021,6,Somalia,Sub-Saharan Africa,Mogadishu,2.059818,45.326114,0,1
202106240006,2021,6,Yemen,Middle East & North Africa,Falaise,12.768056,44.845489,0,1
202106240030,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106250002,2021,6,Afghanistan,South Asia,Charikar,35.018159,69.168991,1,1
202106250005,2021,6,Pakistan,South Asia,Shahrag,30.195354,67.713221,5,0
202106250006,2021,6,Mali,Sub-Saharan Africa,Boni,15.079224,-2.219351,4,0
202106250007,2021,6,Mali,Sub-Saharan Africa,Boni,15.079224,-2.219351,3,0
202106250008,2021,6,India,South Asia,Bijbehara,33.789498,75.103384,0,0
202106250018,2021,6,West Bank and Gaza Strip,Middle East & North Africa,Yitzhar,32.168663,35.236201,1,0
202106250022,2021,6,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314752,42.725163,0,0
202106250024,2021,6,Afghanistan,South Asia,Kandahar,31.631083,65.742227,1,5
202106250025,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106250026,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106260002,2021,6,Afghanistan,South Asia,Kandahar,31.631083,65.742227,2,4
202106260003,2021,6,Somalia,Sub-Saharan Africa,Af-Urur,10.838515,48.933703,1,3
202106260005,2021,6,Democratic Republic of the Congo,Sub-Saharan Africa,Beni,0.495944,29.459606,0,0
202106260007,2021,6,India,South Asia,Srinagar,34.083739,74.789903,1,3
202106260012,2021,6,Iraq,Middle East & North Africa,Arbil,36.192587,44.004623,0,0
202106260013,2021,6,Syria,Middle East & North Africa,Afrin,36.511639,36.867356,3,4
202106260020,2021,6,Iraq,Middle East & North Africa,Hillah,32.469239,44.416638,0,0
202106260021,2021,6,Iraq,Middle East & North Africa,Diwaniyah,31.989581,44.923774,0,0
202106260022,2021,6,Iraq,Middle East & North Africa,Samarra,34.208416,43.890713,0,0
202106260027,2021,6,Yemen,Middle East & North Africa,Sirwah,15.449888,45.018687,10,0
202106260042,2021,6,Afghanistan,South Asia,Kandahar,31.631083,65.742227,2,9
202106260058,2021,6,United States,North America,Winthrop,42.375577,-70.984189,3,2
202106270004,2021,6,Afghanistan,South Asia,Ghazni,33.542623,68.41533,1,3
202106270007,2021,6,Democratic Republic of the Congo,Sub-Saharan Africa,Beni,0.495944,29.459606,0,2
202106270009,2021,6,Democratic Republic of the Congo,Sub-Saharan Africa,Beni,0.495944,29.459606,1,0
202106270011,2021,6,Afghanistan,South Asia,Charikar,35.018159,69.168991,0,11
202106270015,2021,6,Mali,Sub-Saharan Africa,Douentza,15.007049,-2.954305,6,13
202106270018,2021,6,Iraq,Middle East & North Africa,Riyadh,35.272077,43.915044,1,1
202106270022,2021,6,Iraq,Middle East & North Africa,Riyadh,35.272077,43.915044,0,1
202106270023,2021,6,Iraq,Middle East & North Africa,Abu Khanazir,33.88443,44.761154,1,1
202106270024,2021,6,Iraq,Middle East & North Africa,Al-Abbarah,33.813794,44.657236,0,2
202106270027,2021,6,Iraq,Middle East & North Africa,Samarra,34.208416,43.890713,0,0
202106270031,2021,6,West Bank and Gaza Strip,Middle East & North Africa,Duma,32.059555,35.367734,0,0
202106270032,2021,6,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314752,42.725163,0,0
202106270033,2021,6,Saudi Arabia,Middle East & North Africa,Najran,17.55494,44.232356,0,0
202106270034,2021,6,Yemen,Middle East & North Africa,Taizz,13.586484,44.024105,1,1
202106280002,2021,6,Afghanistan,South Asia,Kabul,34.523842,69.140304,1,0
202106280005,2021,6,Afghanistan,South Asia,Jalalabad,34.41712,70.449594,1,4
202106280007,2021,6,Pakistan,South Asia,Mand,26.115632,62.037644,1,2
202106280012,2021,6,India,South Asia,Srinagar,34.083739,74.789903,0,0
202106280013,2021,6,India,South Asia,Srinagar,34.083739,74.789903,2,3
202106280015,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,1,0
202106280019,2021,6,Iraq,Middle East & North Africa,Jalawla,34.271035,45.163568,0,0
202106280036,2021,6,Pakistan,South Asia,Karachi,24.891116,67.143312,0,0
202106280038,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106280039,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106280041,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106280043,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106280057,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,0
202106280058,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,0,0
202106290009,2021,6,Pakistan,South Asia,Khaisorah,32.404225,69.681476,3,3
202106290011,2021,6,Yemen,Middle East & North Africa,Marib,15.45639,45.324871,3,10
202106290022,2021,6,Iraq,Middle East & North Africa,Amarah,31.848218,47.145201,0,0
202106290024,2021,6,Afghanistan,South Asia,Jalalabad,34.41712,70.449594,1,4
202106290027,2021,6,Iraq,Middle East & North Africa,Muqdadiyah,33.95072,44.92118,0,0
202106290028,2021,6,Afghanistan,South Asia,Ghazni,33.542623,68.41533,0,0
202106290029,2021,6,Afghanistan,South Asia,Ghazni,33.542623,68.41533,0,0
202106290030,2021,6,Afghanistan,South Asia,Ghazni,33.542623,68.41533,0,0
202106290031,2021,6,Afghanistan,South Asia,Qala Qazi,33.555019,68.385598,0,0
202106290033,2021,6,Afghanistan,South Asia,Ghazni,33.542623,68.41533,0,0
202106290037,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,0
202106290038,2021,6,Myanmar,Southeast Asia,Yangon,16.887781,96.149558,1,0
202106300001,2021,6,Iraq,Middle East & North Africa,Baghdad,33.303567,44.371771,0,15
202106300011,2021,6,Democratic Republic of the Congo,Sub-Saharan Africa,Beni,0.495944,29.459606,10,0
202106300012,2021,6,Afghanistan,South Asia,Jalalabad,34.41712,70.449594,0,2
202106300022,2021,6,Yemen,Middle East & North Africa,Shaykh Uthman,12.86714,44.983957,1,0
202106300024,2021,6,Afghanistan,South Asia,Mihtarlam,34.674867,70.213444,1,0
202106300025,2021,6,Afghanistan,South Asia,Hairatan,37.214978,67.414769,0,0
202107290001,2021,6,Pakistan,South Asia,Landi Kotal,34.110324,71.163807,5,5
202101010007,2021,1,Syria,Middle East & North Africa,Tal Salman,36.227778,38.973611,0,0
202101010008,2021,1,Iraq,Middle East & North Africa,Daquq district,35.084499,44.323656,3,1
202101010020,2021,1,Mozambique,Sub-Saharan Africa,Quitunda,-12.333547,39.320624,2,0
202101010021,2021,1,Mozambique,Sub-Saharan Africa,Unknown,-10.930147,40.393268,0,0
202101010023,2021,1,Colombia,South America,Travesias,7.112923,-75.5511,2,0
202101010026,2021,1,Indonesia,Southeast Asia,Merauke,-8.486665,140.390312,0,0
202101020001,2021,1,Mali,Sub-Saharan Africa,Unknown,15.923507,2.077012,2,1
202101020002,2021,1,Niger,Sub-Saharan Africa,Tchombangou,14.829722,1.812222,73,13
202101020003,2021,1,Pakistan,South Asia,Pindal Goath,29.489652,67.624778,11,4
202101020004,2021,1,Niger,Sub-Saharan Africa,Zaroumdareye,14.648953,2.145024,32,13
202101020005,2021,1,Iraq,Middle East & North Africa,Halwan,34.308889,45.421111,1,6
202101020006,2021,1,Iraq,Middle East & North Africa,Kani Spika,35.535266,45.872682,0,2
202101020008,2021,1,Nigeria,Sub-Saharan Africa,Matari,11.524578,12.529803,0,0
202101020011,2021,1,Afghanistan,South Asia,Cehil Dukhtaran,35.110899,62.323006,0,0
202101020012,2021,1,Afghanistan,South Asia,Bati Kot district,34.289166,70.756389,14,10
202101020013,2021,1,Yemen,Middle East & North Africa,Ash Shaikh Outhman district,12.884247,45.027985,1,0
202101020020,2021,1,Syria,Middle East & North Africa,Jindires,36.398969,36.690329,1,8
202101020022,2021,1,Philippines,Southeast Asia,Santa Cruz,14.606514,121.173263,1,0
202101020023,2021,1,Cameroon,Sub-Saharan Africa,Ouzal,10.922528,13.843114,3,0
202101020024,2021,1,Central African Republic,Sub-Saharan Africa,Damara,4.956699,18.699496,8,0
202101020025,2021,1,India,South Asia,Bhiwandi,19.281255,73.048291,0,0
202101020026,2021,1,Iraq,Middle East & North Africa,Unknown,32.559761,41.919647,0,0
202101020027,2021,1,Iraq,Middle East & North Africa,Unknown,32.559761,41.919647,0,0
202101020028,2021,1,Iraq,Middle East & North Africa,Unknown,32.559761,41.919647,0,0
202101020029,2021,1,Iraq,Middle East & North Africa,Unknown,32.559761,41.919647,0,0
202101020030,2021,1,Iraq,Middle East & North Africa,Unknown,32.559761,41.919647,0,0
202101030009,2021,1,Syria,Middle East & North Africa,Wadi al Azeeb,35.207778,37.733611,9,4
202101030011,2021,1,Afghanistan,South Asia,Baharak district,36.832727,69.394367,0,0
202101030012,2021,1,Philippines,Southeast Asia,Pandan,6.851032,124.197688,1,4
202101030013,2021,1,Colombia,South America,Campo Dos,8.490336,-72.640213,0,1
202101030018,2021,1,Iraq,Middle East & North Africa,Nasiriyah district,31.051043,46.256918,0,0
202101030022,2021,1,Syria,Middle East & North Africa,Al-Hawl,36.376685,41.139016,1,0
202101030023,2021,1,West Bank and Gaza Strip,Middle East & North Africa,Deir Nizham,32.002823,35.113728,0,1
202101040001,2021,1,Netherlands,Western Europe,Tilburg,51.575826,5.038896,0,0
202101040003,2021,1,Afghanistan,South Asia,Arghandab district,31.758612,65.643889,7,0
202101040004,2021,1,Iraq,Middle East & North Africa,Unknown,34.533753,43.483738,0,0
202101040005,2021,1,Iraq,Middle East & North Africa,Marwah,33.185252,44.26741,1,0
202101040013,2021,1,Iraq,Middle East & North Africa,Jadihat,34.387969,42.758215,0,0
202101040014,2021,1,Nigeria,Sub-Saharan Africa,Kuda,10.87408,12.799418,7,8
202101040016,2021,1,Democratic Republic of the Congo,Sub-Saharan Africa,Mwenda,0.415202,29.765718,22,10
202101040020,2021,1,South Africa,Sub-Saharan Africa,Matsulu,-25.507063,31.348445,1,0
202101040023,2021,1,Nigeria,Sub-Saharan Africa,Ogwashi-Uku,6.165334,6.567663,0,4
202101040024,2021,1,Cameroon,Sub-Saharan Africa,Kaliari-Nguetchewe,11.007627,13.94293,3,0
202101040036,2021,1,Colombia,South America,Zona Libre,8.695279,-72.812498,0,0
202101050002,2021,1,Afghanistan,South Asia,Shirin Tagab district,36.246934,64.821648,2,3
202101050003,2021,1,Afghanistan,South Asia,Jaje Tapa,34.7544,71.126111,2,2
202101050004,2021,1,Afghanistan,South Asia,Kotal Khel,34.766113,70.317225,2,3
202101050008,2021,1,Afghanistan,South Asia,Unknown,34.971359,69.617506,2,0
202101050009,2021,1,Mozambique,Sub-Saharan Africa,Darumba,-12.15,40.020556,2,0
202101050010,2021,1,Mozambique,Sub-Saharan Africa,Olumboa,-12.191389,40.467222,2,0
202101050013,2021,1,Nigeria,Sub-Saharan Africa,Geidam district,12.625683,11.980461,0,0
202101050014,2021,1,Nigeria,Sub-Saharan Africa,Womdeo,10.547125,13.104845,0,0
202101050016,2021,1,Iraq,Middle East & North Africa,Rumailat,34.021384,44.033229,0,0
202101050021,2021,1,South Africa,Sub-Saharan Africa,Umlazi,-29.96875,30.884343,0,0
202101050022,2021,1,South Africa,Sub-Saharan Africa,KwaMashu,-29.744615,30.974913,0,0
202101050023,2021,1,South Africa,Sub-Saharan Africa,Ntuzuma,-29.741458,30.935999,0,0
202101050026,2021,1,Pakistan,South Asia,Bazar,34.15897,71.775292,1,0
202101050030,2021,1,Syria,Middle East & North Africa,Al-Sour,35.505833,40.656667,0,0
202101050031,2021,1,Yemen,Middle East & North Africa,Al-Jaruba,14.18451,43.230384,0,0
202101050032,2021,1,Yemen,Middle East & North Africa,Al-Qadaba,14.604444,43.071667,0,0
202101050033,2021,1,Mali,Sub-Saharan Africa,Deh,14.778988,-3.259264,1,5
202101060005,2021,1,Mozambique,Sub-Saharan Africa,Unknown,-12.215556,40.599444,8,0
202101060009,2021,1,Afghanistan,South Asia,Qarabagh district,33.14309,68.070618,0,0
202101060010,2021,1,Afghanistan,South Asia,Qarabagh district,33.14309,68.070618,0,0
202101060011,2021,1,Burkina Faso,Sub-Saharan Africa,Loumbila,13.848543,-2.416854,6,3
202101060012,2021,1,Pakistan,South Asia,Mohmand district,34.535595,71.287421,1,0
202101060015,2021,1,Afghanistan,South Asia,Bala Buluk district,32.773708,62.760796,12,6
